fecha,curso,nivel,precio,precio_competencia,rating_promedio,descuento_pct,clicks,tiempo_browsing,paginas_visitadas,categorias_visitadas,logueado,edad,genero,nivel_educativo,codigo_promocional,referrer,es_feriado,es_domingo,dia_semana,hora,dias_desde_promocion,dispositivo,ventas
2023-10-06,Data Science,Inicial,26.22148442417386,24.81840288140477,3.3118344307181045,10.627681426206976,2,165.2640620915823,5,Liderazgo,0,37.696373452222886,M,Terciario,0,redes,0,0,4,21,13,Móvil,1
2023-02-13,Data Science,Inicial,25.123259815515084,17.316503768286175,4.063465374015678,11.124724168576217,4,72.57956270918817,6,Finanzas,1,35.19663053872661,M,Posgrado,1,redes,0,0,0,22,25,PC,4
2023-03-29,Finanzas,Inicial,33.308129033181054,40.90066928404363,3.5352401239148517,3.8930417173598957,5,127.3907394306842,4,Finanzas,0,31.560615329758644,M,Terciario,0,youtube,0,0,2,0,21,Móvil,1
2023-06-28,Data Science,Intermedio,41.63079781315581,25.15816750342675,4.122673063134608,3.595890142804498,5,114.5776230208232,6,Data Science,1,36.944145683089324,F,Terciario,0,otros,0,0,2,5,27,PC,1
2023-10-07,Finanzas,Intermedio,42.05325387216861,23.342245844853817,4.060069520922468,7.504821502416491,6,125.90278221432033,11,Data Science,1,29.26353584194292,F,Secundario,0,correo,0,0,5,19,5,Móvil,1
2023-07-31,Finanzas,Inicial,27.03920016714446,24.509686391723374,3.527209045981507,18.286921109209608,3,152.92600743425774,7,Finanzas,1,28.273742344904957,F,Universitario,0,buscador,0,0,0,23,29,PC,3
2024-03-14,Liderazgo,Inicial,27.212088935562335,24.528252962642803,3.7829770772182685,26.017437209884143,11,33.2582289723851,11,Liderazgo,1,44.54432957613478,M,Secundario,0,correo,1,0,3,4,25,Móvil,1
2023-09-05,Liderazgo,Intermedio,53.1330687831594,63.56746716012315,3.9084109106565146,8.649195088031004,5,151.19903900933474,10,Finanzas,0,39.8189151356138,F,Terciario,0,buscador,0,0,1,1,13,Móvil,1
2023-09-09,Liderazgo,Inicial,29.544303786876934,41.547913839924504,3.4712051269441293,8.954904926662884,2,82.26418066856935,10,Liderazgo,0,26.29628972548083,Otro,Universitario,0,correo,0,0,5,15,29,Móvil,2
2023-03-02,Liderazgo,Intermedio,49.552867209574536,48.53787310510974,3.8050631833626065,6.49496527779739,8,89.89631039419808,5,Data Science,0,50.04992876224721,F,Universitario,0,youtube,0,0,3,21,6,Móvil,2
2023-02-04,Data Science,Intermedio,41.900939967668634,39.820874837637106,3.5633154319062035,6.402636593330405,5,42.75239716592141,7,Finanzas,0,25.03948371201544,M,Terciario,0,youtube,0,0,5,0,18,Móvil,0
2024-04-02,Liderazgo,Inicial,28.84817044610888,21.084902715091964,3.6577889658947234,30.346372901595913,2,20.304581867700893,10,Data Science,1,51.335231728678146,M,Secundario,0,correo,0,0,1,23,26,Móvil,2
2024-05-16,Data Science,Inicial,17.960681902774308,16.86194111274675,3.38089352613572,18.284212813636387,3,98.9436517749851,7,Finanzas,1,19.00299045418014,M,Secundario,0,otros,0,0,3,21,1,Móvil,1
2023-04-12,Liderazgo,Intermedio,51.187288359683826,25.617929575015452,3.5511230178026745,2.492175208239258,8,42.23126395454244,5,Data Science,0,30.549054655500555,F,Universitario,0,redes,0,0,2,20,11,PC,2
2024-02-07,Data Science,Inicial,33.38645865946529,28.872431525648004,3.7664468841883756,28.118319906343498,4,73.2805204122661,7,Data Science,0,36.551685738794006,F,Universitario,0,otros,0,0,2,10,11,Móvil,1
2023-03-24,Finanzas,Inicial,26.102348598937713,25.294374120071183,3.8494062974582377,9.60782381073468,4,33.06561345222448,4,Finanzas,1,35.47884325944606,M,Secundario,0,buscador,0,0,4,7,1,Móvil,1
2024-05-05,Data Science,Intermedio,51.876690735444384,44.02622451660267,4.406798670911372,3.729981584467195,3,26.232982264945363,7,Liderazgo,0,33.8319648044561,F,Universitario,0,redes,0,1,6,1,9,Móvil,1
2023-03-21,Data Science,Inicial,27.80477160848433,21.36789952250287,3.3779207222715026,14.328164228542626,2,77.8454239272891,3,Liderazgo,0,44.730246427232224,M,Universitario,0,redes,0,0,1,12,2,Móvil,2
2023-06-22,Liderazgo,Inicial,36.1605763097613,33.17221362087025,2.982137050228192,36.16583018667685,5,64.23585219778904,2,Liderazgo,1,36.42485993241403,F,Terciario,1,buscador,0,0,3,20,19,PC,1
2023-07-19,Data Science,Inicial,31.140068646030343,31.075185101473807,2.9324344537932223,12.436766864837864,4,31.391020158714404,5,Finanzas,1,37.14909343106363,M,Posgrado,0,redes,0,0,2,14,5,Móvil,4
2023-01-25,Finanzas,Intermedio,44.806801447034736,53.43507154224383,4.098852104980794,7.774493517333063,2,99.13168877134193,8,Data Science,1,25.937384299436534,M,Terciario,0,correo,0,0,2,0,23,PC,2
2023-11-19,Finanzas,Inicial,35.85486197525737,40.119006513698544,3.760471414810572,9.766613583224517,5,137.20399517639666,2,Finanzas,1,40.19593909804575,F,Terciario,0,correo,0,1,6,16,19,PC,0
2024-05-26,Liderazgo,Avanzado,84.1350861718972,92.94670506277895,4.038391809697785,8.008032528792185,8,160.14413620623262,4,Data Science,1,27.581986626096835,F,Terciario,1,correo,0,1,6,0,20,PC,1
2023-07-09,Finanzas,Intermedio,47.939282325985765,53.66657719598907,4.090963533975018,10.77084412904508,4,181.7567824640461,3,Data Science,1,43.39852742719067,F,Universitario,0,buscador,0,1,6,7,6,PC,3
2024-02-20,Data Science,Inicial,32.47756178608212,33.62466301005333,3.7053075980391887,14.546279837353806,3,95.83191141586761,2,Liderazgo,1,46.42024067744712,F,Terciario,0,redes,1,0,1,6,20,PC,4
2023-05-17,Finanzas,Inicial,32.39763754334385,54.713051525170854,4.06877716347154,11.017288626940312,6,234.62734226271616,3,Data Science,0,32.787773443367925,M,Secundario,0,redes,0,0,2,23,8,Móvil,1
2024-05-06,Liderazgo,Inicial,27.87197433019071,20.710845345844966,3.172677139811345,14.053656253729818,5,140.9660210600118,6,Finanzas,0,37.23799632958805,F,Universitario,0,otros,0,0,0,20,24,PC,0
2023-10-31,Data Science,Intermedio,50.32823687576223,41.197732560367484,3.6371026047929678,6.122414765410406,2,26.616587739588248,8,Data Science,0,34.84115798304325,Otro,Secundario,0,otros,1,0,1,5,21,Móvil,2
2024-02-09,Liderazgo,Avanzado,81.22261273676428,79.69651441237887,4.246240615703578,5.49764264083258,2,28.99906873723886,4,Data Science,1,31.295653041724446,F,Universitario,0,redes,0,0,4,5,20,PC,1
2023-07-30,Data Science,Intermedio,46.621830347839804,46.01965253348218,3.9309572828662844,7.8705029696850435,1,97.2099309449524,9,Data Science,1,29.79856834343981,F,Universitario,1,correo,0,1,6,2,23,Móvil,1
2023-02-22,Finanzas,Inicial,36.73272231638552,38.11214599383494,3.337630808775165,17.538663287013478,3,56.7149966650185,2,Data Science,1,20.66914503262417,M,Secundario,0,otros,1,0,2,2,27,Móvil,0
2023-12-15,Liderazgo,Intermedio,40.11393284463704,30.570688987433513,3.9485466990360885,2.677858290229858,2,167.9736866372542,2,Liderazgo,0,25.387394284182633,F,Terciario,0,buscador,0,0,4,3,10,PC,1
2023-01-10,Liderazgo,Inicial,33.384705065637846,52.957409803574755,3.3669474830941266,27.82906989276766,4,70.50923146485302,4,Finanzas,0,32.96603651491495,M,Secundario,0,redes,0,0,1,0,2,PC,1
2023-01-26,Data Science,Intermedio,43.9081772812283,40.45507444030894,4.055609797698986,5.762932737674236,3,10.925176021894766,10,Data Science,0,46.32654372134512,M,Universitario,0,correo,0,0,3,19,21,PC,3
2024-04-08,Liderazgo,Intermedio,48.782340664538985,39.14561650167898,3.5122283196958315,7.468523081733675,5,56.39636167641257,6,Finanzas,1,35.429653611693524,M,Universitario,1,correo,0,0,0,1,22,Móvil,1
2023-01-18,Data Science,Inicial,22.008972569136333,24.651534159421665,2.9207286504053234,17.242999975368413,2,37.1171720785055,3,Data Science,1,43.380011633669355,F,Secundario,1,redes,0,0,2,2,28,PC,0
2023-08-18,Data Science,Inicial,23.404877325753326,34.36104054278873,3.8721515668721653,14.303901321038389,2,34.48830204604441,3,Finanzas,1,18.0,M,Terciario,0,otros,0,0,4,11,16,PC,2
2023-05-12,Data Science,Intermedio,49.564594974158425,65.67371310495754,4.5002541188464855,2.058202951211767,5,91.57170091862679,1,Data Science,0,45.62973134131139,F,Universitario,0,youtube,0,0,4,19,3,PC,1
2023-12-28,Data Science,Intermedio,50.36369742520039,26.38129547709296,3.9124115341563988,0.22140391401057186,2,38.015985655265254,9,Liderazgo,1,38.570627425873866,F,Secundario,0,buscador,1,0,3,5,4,PC,1
2023-09-26,Finanzas,Inicial,35.29900016406824,42.97180670478584,4.047627218235672,15.146957246228109,3,118.31385376832856,6,Finanzas,1,42.39300677457703,M,Universitario,1,correo,0,0,1,9,10,PC,3
2023-05-29,Data Science,Inicial,28.00462422167421,45.57366835677618,3.286774291331246,30.95687487294926,4,28.588754293592466,9,Data Science,0,18.0,M,Posgrado,0,competencia,0,0,0,19,2,Móvil,0
2023-09-29,Liderazgo,Intermedio,53.082027287888394,47.12948975228588,3.4349231656059103,5.856993305020212,5,30.909743524437438,5,Finanzas,1,28.057864761272725,F,Universitario,0,redes,0,0,4,1,23,Móvil,2
2023-07-10,Finanzas,Inicial,29.948693379719387,27.63232141924015,3.847572175309981,25.111288863596158,4,50.3982096516796,8,Finanzas,1,21.514447900025903,F,Terciario,0,competencia,0,0,0,17,13,PC,0
2024-03-04,Liderazgo,Inicial,32.889641130426654,23.403442452876455,3.6613106896670096,12.164047637427926,1,51.103508160418954,3,Data Science,1,39.10377581336506,M,Universitario,0,youtube,0,0,0,18,17,Móvil,1
2023-02-24,Finanzas,Inicial,24.54029396850705,18.947384808598198,3.348335761405505,13.060745701542356,3,13.163040976812947,4,Liderazgo,0,37.09793892805451,F,Universitario,0,youtube,0,0,4,10,17,Móvil,1
2024-05-22,Data Science,Inicial,30.444039009318043,19.791718245747578,3.6760450159702875,13.46825171215406,2,169.86818931609048,2,Liderazgo,1,41.345585757043416,F,Posgrado,0,correo,0,0,2,23,19,Móvil,3
2023-04-16,Finanzas,Intermedio,51.866095076238466,61.213719923874464,3.5387619615601142,4.583623215101272,4,19.10428502456963,1,Data Science,1,28.20977123979801,F,Secundario,0,buscador,0,1,6,10,22,Móvil,4
2024-05-01,Finanzas,Avanzado,77.51684906644604,76.45475289202889,4.135305129616877,2.612927440689234,5,56.292131325628304,3,Liderazgo,0,40.20499286131159,M,Terciario,0,competencia,0,0,2,20,3,PC,2
2023-08-17,Liderazgo,Intermedio,51.904683627780855,21.868114436534817,4.004656173604768,17.384628343009997,3,60.08432694313258,4,Finanzas,1,32.03082237126724,M,Posgrado,0,youtube,0,0,3,9,11,PC,1
2024-05-04,Liderazgo,Inicial,32.37975771367965,26.35076126645216,4.055498633052728,13.07857614823071,2,46.86806431605319,3,Data Science,1,43.73207442911871,M,Universitario,0,redes,1,0,5,21,21,Móvil,1
2023-04-18,Data Science,Intermedio,47.410849043978075,40.504264098362086,3.6364250692020876,6.04711047024677,3,22.834093578625573,3,Liderazgo,0,38.88837657742107,M,Universitario,0,buscador,0,0,1,4,4,Móvil,3
2023-09-30,Finanzas,Inicial,33.87713665878427,42.431743621241424,3.8792710090825895,12.826711413372884,3,85.89654717872052,3,Liderazgo,0,24.74252102347038,F,Universitario,0,competencia,0,0,5,7,26,PC,3
2023-10-29,Finanzas,Inicial,18.485340121106724,17.808003226975046,3.7543200894010216,36.020890205296524,4,97.004841211653,4,Finanzas,0,34.88742992268536,M,Universitario,0,correo,0,1,6,14,1,PC,1
2023-04-06,Finanzas,Avanzado,70.42316062001404,69.4787769463575,4.586496189353812,8.496115551683127,2,168.54209158127244,3,Finanzas,1,18.155643218308555,F,Secundario,0,buscador,0,0,3,14,8,Móvil,0
2023-10-07,Data Science,Inicial,24.82890409692793,31.257999791684682,3.9558647372533233,18.583658740238405,4,182.0515213726567,3,Liderazgo,1,43.93868444395126,F,Universitario,0,youtube,0,0,5,19,11,PC,0
2024-05-20,Data Science,Avanzado,81.40674946549467,91.98468171586916,4.305147921080236,5.315611428534767,3,40.147655357160424,8,Finanzas,0,38.64999876998577,F,Universitario,0,redes,0,0,0,9,15,PC,2
2024-01-03,Data Science,Inicial,26.225146337155984,28.90060034622166,2.917113135438525,6.203650873542259,3,32.81218705739302,4,Data Science,1,39.04183285415134,M,Posgrado,0,otros,1,0,2,23,4,PC,2
2023-01-01,Data Science,Intermedio,43.31125199147804,36.77098317823098,4.04464022020161,9.517714497139778,7,14.50859794638257,5,Data Science,0,41.18658833197757,F,Terciario,0,buscador,0,1,6,19,0,PC,1
2024-03-24,Data Science,Inicial,29.557101984759385,14.507028388940139,3.8334940110017146,25.428187414357865,4,82.99717060809506,5,Liderazgo,0,34.21126762507171,M,Terciario,0,correo,0,1,6,11,0,PC,2
2023-01-23,Liderazgo,Inicial,30.501854863624743,45.00174871347339,3.373442935845364,2.9864440210023924,2,85.29655263232898,2,Liderazgo,0,18.0,F,Secundario,0,buscador,0,0,0,10,0,Móvil,1
2023-03-17,Finanzas,Inicial,26.817164893889874,60.708288816205794,3.240376040343789,5.992003477337939,2,136.2155073999455,3,Finanzas,1,41.64941339845208,F,Terciario,0,redes,0,0,4,19,4,PC,1
2023-01-26,Finanzas,Avanzado,74.07763153532662,75.31818419992194,4.44540217309747,4.87726908689009,2,51.043745201179064,6,Finanzas,1,24.63991848074396,M,Terciario,0,buscador,0,0,3,12,9,Móvil,1
2024-02-08,Finanzas,Intermedio,50.0354920008878,53.19944119222811,4.074872860178641,5.332699528070803,3,79.80010310870364,4,Data Science,0,23.80307178197127,M,Terciario,0,redes,0,0,3,5,14,Móvil,0
2023-09-06,Finanzas,Avanzado,83.9746946448782,99.0165851684546,3.6429515250339097,7.293221232262126,6,177.1340167584867,8,Finanzas,1,39.52202943815882,F,Secundario,0,competencia,0,0,2,12,28,Móvil,2
2023-10-19,Finanzas,Intermedio,43.92875854871694,26.801796064344607,3.70795537063102,7.789890563224905,4,152.26371023167113,5,Data Science,0,26.76627633412433,F,Secundario,0,correo,0,0,3,2,11,Móvil,1
2023-08-02,Finanzas,Avanzado,87.9047983494091,97.44631282130086,4.0967743461937935,3.4406689921679874,5,60.36526070012707,8,Finanzas,0,33.67526152931117,F,Universitario,0,competencia,0,0,2,4,18,Móvil,2
2023-11-19,Finanzas,Inicial,27.16687286209873,30.924321986431238,3.9759792855390073,25.82678560500736,2,56.67459866460865,8,Data Science,1,39.267277152068615,F,Universitario,0,otros,0,1,6,11,28,Móvil,1
2023-05-19,Finanzas,Inicial,26.81652896573186,19.124997385229385,3.9994457326786117,36.54938884445634,5,21.88258847774501,3,Data Science,0,38.96502996832537,M,Terciario,0,otros,0,0,4,0,28,Móvil,0
2023-01-24,Liderazgo,Intermedio,50.67141395825497,45.470814698442325,3.990806114104612,10.824458897996525,7,60.22995972386359,5,Data Science,1,43.01177444435633,M,Secundario,0,youtube,0,0,1,6,5,Móvil,1
2024-05-31,Finanzas,Intermedio,50.51645986929895,37.36147947100141,3.3988255653031554,0.967430037303134,3,45.5049623700276,5,Finanzas,0,26.49915323571749,F,Terciario,0,buscador,0,0,4,22,23,Móvil,1
2023-05-31,Liderazgo,Intermedio,38.83026751294943,50.08101727279713,3.572441061662527,1.621766307451776,1,63.00080284645656,8,Finanzas,1,28.96158013289229,F,Universitario,1,correo,1,0,2,15,22,PC,1
2023-06-19,Data Science,Inicial,29.45916005906823,19.061517502612283,2.956948015439901,19.216540374090133,4,51.19775625422159,6,Finanzas,0,35.512456224343296,F,Secundario,0,correo,0,0,0,2,14,PC,3
2023-06-27,Finanzas,Inicial,32.889993718672336,37.01033909463511,3.2326331980302085,23.482647985764203,1,50.1289324201601,5,Finanzas,0,19.145138920422102,M,Universitario,0,youtube,1,0,1,22,18,PC,0
2023-01-18,Data Science,Avanzado,85.13962140413823,68.87578156758039,4.709724648070068,6.2583875605532535,2,62.228320136416116,5,Data Science,0,23.977531553045228,Otro,Terciario,0,competencia,0,0,2,7,29,Móvil,1
2024-02-19,Data Science,Intermedio,49.421185821370095,63.365892368946895,3.60828560065219,5.947136065257494,4,112.8314579759413,10,Finanzas,0,23.12674766637083,F,Universitario,0,otros,0,0,0,7,2,PC,3
2023-12-06,Data Science,Inicial,28.219548090400078,26.170875120496124,3.6110500141932014,28.793484539721398,6,97.52682276969676,3,Liderazgo,1,18.0,F,Posgrado,0,correo,1,0,2,0,5,Móvil,1
2023-07-26,Liderazgo,Intermedio,53.62340546679232,64.34564954649875,3.6592535529617733,7.046288120083569,5,45.711641154764436,3,Finanzas,0,26.613701232736453,F,Secundario,0,correo,0,0,2,6,17,Móvil,2
2024-01-22,Data Science,Avanzado,88.95885145533053,86.83997103678507,4.133815231373449,4.6473912489558,4,37.96559935051907,6,Data Science,1,32.11549811166715,F,Posgrado,1,redes,0,0,0,9,20,PC,1
2023-08-15,Data Science,Inicial,30.46770360496749,24.398241974487902,3.625737793204328,18.217782282867674,3,2.963042637940404,3,Data Science,1,33.60671046839509,M,Universitario,0,correo,0,0,1,18,3,Móvil,1
2023-09-26,Data Science,Avanzado,79.08795308268941,65.68272819097396,3.6196529867576124,6.631080168787117,2,100.11013854453039,7,Liderazgo,1,27.395879973840493,M,Universitario,0,correo,1,0,1,23,22,Móvil,3
2024-01-06,Finanzas,Avanzado,86.2843182972343,96.8220654328651,4.35502778097555,3.967364650761191,3,52.388681090241235,6,Liderazgo,1,23.407670830921443,F,Terciario,0,competencia,1,0,5,6,17,Móvil,1
2023-11-05,Finanzas,Avanzado,74.3510523104636,70.71410742837926,3.903110021262375,1.6383894300373774,4,29.652663441095353,10,Liderazgo,0,30.800804474677903,F,Universitario,0,buscador,0,1,6,17,25,PC,1
2023-05-03,Liderazgo,Avanzado,80.31324324738935,83.28283781648892,3.3872835846487575,10.558161480588835,7,68.30353319171167,4,Liderazgo,0,26.915443766128213,M,Universitario,0,redes,0,0,2,7,4,Móvil,2
2023-04-23,Liderazgo,Intermedio,62.03825912928417,54.958302590006646,3.286871804843513,3.679473956970685,7,63.572055983087786,3,Liderazgo,1,18.0,F,Terciario,0,youtube,0,1,6,0,5,PC,1
2023-12-13,Finanzas,Inicial,32.26689343490892,32.0966048742446,3.696260114422938,10.727066684473971,3,77.7162862107416,4,Data Science,1,23.350805000918513,M,Terciario,0,buscador,0,0,2,17,2,Móvil,1
2024-01-23,Liderazgo,Inicial,33.833914244982836,35.887722400350725,3.7770312728917856,24.06501286571018,6,32.17323659642716,4,Liderazgo,0,35.072668640612946,M,Universitario,0,buscador,0,0,1,14,23,PC,2
2023-03-03,Finanzas,Inicial,28.356506196968606,10.802513531682433,3.7401571270700735,38.55366656385875,4,50.429865720253694,9,Data Science,1,31.90237802701801,F,Posgrado,0,otros,0,0,4,3,23,PC,1
2023-08-28,Data Science,Inicial,32.9315128533288,26.11051240950562,3.884076398459368,6.709204851522075,6,163.00839905960495,6,Liderazgo,1,33.90965788700252,M,Secundario,0,competencia,0,0,0,23,13,Móvil,0
2023-05-27,Data Science,Inicial,36.07930560472329,51.82933432768718,3.1223651922559137,27.586333463828765,3,212.22911759162028,5,Finanzas,0,38.15417996195453,F,Terciario,0,competencia,0,0,5,22,21,Móvil,0
2023-04-20,Liderazgo,Inicial,22.42911872340771,14.255252511559092,3.8947194655325297,25.924463248317508,1,87.83731707903246,9,Data Science,1,34.72554678966919,M,Terciario,0,competencia,0,0,3,13,2,Móvil,1
2023-12-13,Finanzas,Inicial,29.51857209232374,38.5424894909342,3.649384902429537,25.29474126536352,6,65.83073061584678,3,Data Science,0,32.87611211293191,M,Secundario,0,redes,0,0,2,9,24,Móvil,0
2023-10-14,Finanzas,Inicial,31.748735938878838,35.011861773459444,3.4040543447254294,17.979395053927107,3,25.713601085787943,4,Finanzas,1,27.953242336837434,F,Universitario,0,redes,0,0,5,15,27,PC,1
2023-04-14,Liderazgo,Avanzado,79.71820118116109,84.83132159680738,3.6759880245154353,1.1411689858985017,4,32.37460829481696,2,Liderazgo,0,25.163454963300254,F,Universitario,0,competencia,0,0,4,5,17,Móvil,0
2023-12-20,Finanzas,Inicial,27.564329753159697,33.90188122064433,3.2228942088018977,26.449412208884546,5,15.321373854579841,4,Data Science,1,32.6233576226114,M,Posgrado,0,buscador,1,0,2,23,4,PC,0
2023-08-18,Data Science,Intermedio,56.975918543906864,57.17928249566957,3.8600701133071174,1.0150227514286783,2,25.221344433430716,2,Finanzas,0,21.76169406640984,M,Terciario,0,buscador,0,0,4,14,24,PC,1
2024-02-02,Liderazgo,Intermedio,51.0181457463486,45.327680707548986,3.9207622092576515,5.539167552481602,4,47.19655505803016,4,Data Science,0,39.07790972739031,M,Terciario,0,buscador,0,0,4,9,3,Móvil,1
2023-12-18,Liderazgo,Inicial,26.49437452791489,19.045398863885975,3.15483117572745,3.3727905151972832,3,126.17255690276288,2,Finanzas,1,22.474999205492377,F,Universitario,0,competencia,0,0,0,6,10,Móvil,1
2023-02-03,Finanzas,Avanzado,84.92115108755522,81.61387149478509,4.009773241198351,1.6214922159520084,3,146.92360036333562,3,Liderazgo,0,45.99803979353253,F,Posgrado,0,correo,1,0,4,7,25,Móvil,2
2024-03-08,Liderazgo,Intermedio,56.94875256447295,69.4536998789398,3.7722265782390205,5.534777726323394,7,82.25095745678628,6,Data Science,1,31.44873196848531,F,Terciario,0,competencia,0,0,4,10,15,PC,0
2023-10-30,Finanzas,Inicial,35.70372730887675,22.14462500637635,3.8546223751176325,6.30161074314418,0,70.93973557451538,5,Data Science,1,43.404463784944866,M,Posgrado,0,competencia,0,0,0,18,21,PC,1
2024-03-10,Finanzas,Inicial,27.921906394566008,24.806616230792187,3.804450248338247,10.94356617033549,3,198.08096305163178,2,Liderazgo,1,21.26398553202229,Otro,Terciario,1,buscador,0,1,6,5,14,PC,4
2023-08-26,Finanzas,Inicial,28.137939317876228,12.99159262628607,3.3729726016297543,7.822947768921384,6,49.9594228899933,5,Data Science,0,48.457697643352425,F,Terciario,0,competencia,0,0,5,20,20,PC,0
2023-05-07,Finanzas,Inicial,24.799557564723905,18.97810503481107,3.4625976103218825,19.355620744426435,3,124.22616222952828,9,Liderazgo,1,21.15739175467316,M,Terciario,1,redes,0,1,6,23,5,PC,1
2023-06-15,Finanzas,Inicial,31.269957111846537,30.02764154722717,3.5806991056943853,18.85690919558328,8,15.405463300266993,7,Liderazgo,0,31.46139637605316,F,Terciario,0,buscador,0,0,3,3,28,Móvil,1
2024-05-17,Liderazgo,Intermedio,55.49279106392676,69.4415744774034,3.509418296427588,4.125357468607009,4,69.55785385447282,1,Data Science,1,18.96299625136998,F,Secundario,1,otros,0,0,4,14,14,Móvil,1
2024-04-07,Data Science,Avanzado,82.82090503430639,97.85365243409439,3.6638381237664026,13.169242912939376,2,98.31439654363217,1,Finanzas,1,32.21109155908617,F,Secundario,1,buscador,0,1,6,12,29,PC,5
2024-05-07,Data Science,Intermedio,58.76034899785467,40.786492276569106,4.005643690410067,3.988539177736338,4,60.404857890047474,6,Data Science,0,30.597258047938023,F,Posgrado,0,otros,0,0,1,0,5,Móvil,1
2023-11-21,Liderazgo,Inicial,20.29815202119073,5.180606832775371,3.6768556554914795,17.29971704368341,3,12.215458536302947,7,Liderazgo,0,18.0,M,Universitario,0,competencia,1,0,1,3,8,Móvil,1
2023-12-04,Liderazgo,Inicial,30.700896362171328,29.04367813644862,3.444563999106185,8.11832829726422,6,170.03226944817305,3,Data Science,1,33.44880386695759,F,Secundario,0,correo,0,0,0,1,9,Móvil,0
2023-10-15,Data Science,Inicial,34.15829211832598,41.77298319386376,3.521019441889678,14.584949227340953,5,126.66809193801423,5,Liderazgo,1,37.20295520587473,M,Universitario,0,redes,0,1,6,2,27,Móvil,0
2023-12-20,Data Science,Inicial,26.955513404581268,10.92743356790876,3.864254182184586,26.184246114336705,4,20.064809018312932,6,Liderazgo,0,23.416194223643036,F,Terciario,0,otros,0,0,2,3,13,PC,0
2023-07-09,Data Science,Inicial,24.34240175450681,20.638139208985407,3.1068970272014953,11.394561114448516,2,106.10613894424657,3,Finanzas,1,29.15782016893499,F,Universitario,0,redes,0,1,6,21,2,PC,0
2023-05-30,Data Science,Avanzado,73.96413677084081,84.32046181177223,3.652257624025688,1.779886367166628,3,98.1465929625565,3,Liderazgo,0,29.783131499599982,F,Terciario,0,redes,1,0,1,10,24,PC,1
2023-06-26,Data Science,Inicial,30.522005154259777,42.09237945998107,3.942815897675832,30.280474284722953,4,196.19738465294512,1,Data Science,1,48.531899218006785,F,Terciario,1,competencia,0,0,0,22,11,PC,1
2024-03-07,Finanzas,Avanzado,73.83933036671003,70.79541440648127,4.4341711425557735,8.509411469977412,5,98.38095833531717,4,Finanzas,0,33.98579901789203,F,Universitario,0,buscador,0,0,3,23,10,PC,2
2024-03-03,Liderazgo,Inicial,37.365200661671516,17.353102437436554,4.110939945741839,12.745955712631138,1,84.52321320453368,4,Data Science,1,26.533487520578014,F,Terciario,0,otros,0,1,6,0,21,PC,0
2024-06-05,Finanzas,Avanzado,82.57468729699602,93.06644936031469,4.137772930405118,8.426534582861631,5,61.574986006494385,4,Data Science,1,21.030934054130803,M,Universitario,0,competencia,0,0,2,13,8,Móvil,0
2023-03-22,Data Science,Intermedio,48.99630019545062,39.79012085574522,3.911437904491545,5.6620658298087525,4,109.34231821420622,5,Liderazgo,1,18.0,F,Terciario,0,competencia,0,0,2,13,14,PC,1
2023-06-12,Data Science,Intermedio,49.597513331488535,54.974956263788336,3.8740731431360635,7.511146388445965,4,100.03439236578858,5,Finanzas,0,30.749747586341183,M,Posgrado,0,buscador,0,0,0,18,16,Móvil,0
2024-01-06,Data Science,Inicial,35.40962680570439,26.416868844789995,3.050955010356306,12.271557543862851,3,142.22037149123938,8,Data Science,1,33.168079499312626,F,Terciario,1,correo,0,0,5,5,2,PC,1
2023-09-20,Finanzas,Avanzado,86.70449763930236,87.71313977982715,4.1041971351844415,7.162526713779451,3,88.22025037362064,8,Finanzas,0,19.899520157853054,F,Universitario,0,competencia,0,0,2,17,24,PC,2
2024-04-20,Finanzas,Avanzado,75.3304109872231,78.43113965441131,3.875685373378457,1.982235624065908,6,97.29781071892796,4,Finanzas,0,18.0,Otro,Terciario,0,competencia,0,0,5,12,7,PC,1
2023-01-28,Data Science,Intermedio,46.33419563665391,59.176215037753025,3.3914084581492485,10.625961541027744,3,78.84737157552813,9,Liderazgo,1,36.72040597534394,M,Terciario,0,youtube,0,0,5,16,2,PC,1
2023-09-20,Finanzas,Intermedio,48.21333838821718,34.13577972846123,4.074199030591224,12.308344646973934,2,42.02580140569477,4,Data Science,1,41.78032346501355,M,Posgrado,1,redes,0,0,2,21,12,PC,2
2024-02-24,Finanzas,Intermedio,46.87697550583623,38.060365794848316,4.036303891116858,7.014618832171471,2,27.562557529901664,2,Liderazgo,1,29.107898516559803,F,Posgrado,1,redes,0,0,5,5,15,Móvil,0
2023-08-13,Data Science,Inicial,20.976209518834267,37.11254164458856,3.258882011568421,20.090142232186608,6,31.263173229679428,6,Finanzas,1,37.08018321625365,F,Terciario,0,youtube,0,1,6,9,27,PC,2
2023-02-16,Finanzas,Intermedio,45.92560726882285,48.24098208870156,3.7880540996132366,3.8686215068228114,3,219.60752275673119,2,Data Science,0,30.970393025553026,M,Terciario,0,otros,0,0,3,8,15,PC,0
2023-02-20,Liderazgo,Avanzado,76.48093780402078,67.88436438926632,4.210326356827252,5.036873274504853,5,38.75621072440634,7,Data Science,1,57.994200979072566,M,Secundario,0,competencia,0,0,0,18,18,PC,0
2024-04-29,Liderazgo,Inicial,23.99923094645232,31.229151251622298,3.2330510409603783,32.88275588075451,2,54.45212119403287,3,Finanzas,0,31.170551412857783,M,Terciario,0,youtube,0,0,0,13,29,Móvil,0
